symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2001-01-19 00:00:00+00:00,19.5,19.56,18.69,19.44,13869000,0.2959249262,0.2968354645,0.2836326601,0.295014388,776664776,0.0,1.0
AAPL,2001-01-22 00:00:00+00:00,19.25,19.62,18.44,19.06,9273700,0.2921310169,0.2977460027,0.2798387508,0.2892476458,519327719,0.0,1.0
AAPL,2001-01-23 00:00:00+00:00,20.5,20.94,19.06,19.31,15705900,0.3111005635,0.3177778439,0.2892476458,0.2930415552,879531279,0.0,1.0
AAPL,2001-01-24 00:00:00+00:00,20.5,20.69,19.56,20.62,12805200,0.3111005635,0.3139839346,0.2968354645,0.3129216399,717091917,0.0,1.0
AAPL,2001-01-25 00:00:00+00:00,19.94,20.56,19.75,20.56,8744800,0.3026022066,0.3120111017,0.2997188355,0.3120111017,489709289,0.0,1.0
AAPL,2001-01-26 00:00:00+00:00,19.56,19.81,19.06,19.5,8621800,0.2968354645,0.3006293738,0.2892476458,0.2959249262,482821282,0.0,1.0
AAPL,2001-01-29 00:00:00+00:00,21.69,21.75,19.56,19.56,15277300,0.3291595718,0.33007011,0.2968354645,0.2968354645,855529655,0.0,1.0
AAPL,2001-01-30 00:00:00+00:00,21.75,22.0,20.87,21.56,12364700,0.33007011,0.3338640193,0.3167155493,0.327186739,692423892,0.0,1.0
AAPL,2001-01-31 00:00:00+00:00,21.62,22.5,21.44,21.5,13048300,0.3280972772,0.341451838,0.3253656625,0.3262762007,730705530,0.0,1.0
AAPL,2001-02-01 00:00:00+00:00,21.12,21.5,20.5,20.69,6601700,0.3205094586,0.3262762007,0.3111005635,0.3139839346,369695569,0.0,1.0
AAPL,2001-02-02 00:00:00+00:00,20.62,21.94,20.5,21.12,7631100,0.3129216399,0.3329534811,0.3111005635,0.3205094586,427342027,0.0,1.0
AAPL,2001-02-05 00:00:00+00:00,20.19,20.56,19.75,20.5,5109200,0.3063961159,0.3120111017,0.2997188355,0.3111005635,286115486,0.0,1.0
AAPL,2001-02-06 00:00:00+00:00,21.12,21.39,20.0,20.16,8262700,0.3205094586,0.3246068806,0.3035127449,0.3059408468,462711662,0.0,1.0
AAPL,2001-02-07 00:00:00+00:00,20.75,20.87,19.81,20.66,7033700,0.3148944728,0.3167155493,0.3006293738,0.3135286654,393887593,0.0,1.0
AAPL,2001-02-08 00:00:00+00:00,20.75,21.06,20.19,20.56,10788000,0.3148944728,0.3195989203,0.3063961159,0.3120111017,604128604,0.0,1.0
AAPL,2001-02-09 00:00:00+00:00,19.12,20.81,18.69,20.5,10537200,0.2901581841,0.315805011,0.2836326601,0.3111005635,590083790,0.0,1.0
AAPL,2001-02-12 00:00:00+00:00,19.69,20.0,18.81,19.06,4895000,0.2988082973,0.3035127449,0.2854537365,0.2892476458,274120274,0.0,1.0
AAPL,2001-02-13 00:00:00+00:00,19.12,20.44,19.0,19.94,4233400,0.2901581841,0.3101900252,0.2883371076,0.3026022066,237070637,0.0,1.0
AAPL,2001-02-14 00:00:00+00:00,19.5,19.62,18.5,19.19,5520000,0.2959249262,0.2977460027,0.280749289,0.2912204787,309120309,0.0,1.0
AAPL,2001-02-15 00:00:00+00:00,20.06,20.56,19.69,19.69,5561000,0.3044232831,0.3120111017,0.2988082973,0.2988082973,311416311,0.0,1.0
AAPL,2001-02-16 00:00:00+00:00,19.0,19.5,18.75,19.0,4712700,0.2883371076,0.2959249262,0.2845431983,0.2883371076,263911463,0.0,1.0
AAPL,2001-02-20 00:00:00+00:00,18.31,19.44,18.19,19.19,5623100,0.2778659179,0.295014388,0.2760448414,0.2912204787,314893914,0.0,1.0
AAPL,2001-02-21 00:00:00+00:00,18.87,19.94,18.25,18.25,6968900,0.2863642748,0.3026022066,0.2769553797,0.2769553797,390258790,0.0,1.0
AAPL,2001-02-22 00:00:00+00:00,18.81,19.37,18.0,19.06,7713600,0.2854537365,0.2939520934,0.2731614704,0.2892476458,431962031,0.0,1.0
AAPL,2001-02-23 00:00:00+00:00,18.81,18.87,18.25,18.62,5247600,0.2854537365,0.2863642748,0.2769553797,0.2825703655,293865893,0.0,1.0
AAPL,2001-02-26 00:00:00+00:00,19.5,19.69,18.56,19.06,3686400,0.2959249262,0.2988082973,0.2816598272,0.2892476458,206438606,0.0,1.0
AAPL,2001-02-27 00:00:00+00:00,19.37,19.44,18.69,19.28,6223500,0.2939520934,0.295014388,0.2836326601,0.292586286,348516348,0.0,1.0
AAPL,2001-02-28 00:00:00+00:00,18.25,19.44,18.12,19.37,9075600,0.2769553797,0.295014388,0.2749825468,0.2939520934,508234108,0.0,1.0
AAPL,2001-03-01 00:00:00+00:00,18.75,18.75,17.19,17.81,5901100,0.2845431983,0.2845431983,0.2608692042,0.2702780993,330461930,0.0,1.0
AAPL,2001-03-02 00:00:00+00:00,19.25,20.44,18.25,18.31,7253600,0.2921310169,0.3101900252,0.2769553797,0.2778659179,406202006,0.0,1.0
AAPL,2001-03-05 00:00:00+00:00,20.37,20.5,19.25,19.37,5788800,0.3091277306,0.3111005635,0.2921310169,0.2939520934,324173124,0.0,1.0
AAPL,2001-03-06 00:00:00+00:00,21.5,22.06,20.69,20.72,13067900,0.3262762007,0.3347745576,0.3139839346,0.3144392037,731803131,0.0,1.0
AAPL,2001-03-07 00:00:00+00:00,21.25,21.62,20.75,21.31,7491800,0.3224822914,0.3280972772,0.3148944728,0.3233928296,419541219,0.0,1.0
AAPL,2001-03-08 00:00:00+00:00,20.81,21.12,20.44,20.69,3658200,0.315805011,0.3205094586,0.3101900252,0.3139839346,204859404,0.0,1.0
AAPL,2001-03-09 00:00:00+00:00,20.25,20.69,20.0,20.62,5341700,0.3073066542,0.3139839346,0.3035127449,0.3129216399,299135499,0.0,1.0
AAPL,2001-03-12 00:00:00+00:00,18.62,19.87,18.12,19.69,6982500,0.2825703655,0.301539912,0.2749825468,0.2988082973,391020391,0.0,1.0
AAPL,2001-03-13 00:00:00+00:00,19.56,19.56,18.19,18.87,7916600,0.2968354645,0.2968354645,0.2760448414,0.2863642748,443330043,0.0,1.0
AAPL,2001-03-14 00:00:00+00:00,20.44,20.5,18.44,18.5,8531700,0.3101900252,0.3111005635,0.2798387508,0.280749289,477775677,0.0,1.0
AAPL,2001-03-15 00:00:00+00:00,19.69,21.37,19.69,20.87,9452100,0.2988082973,0.3243033679,0.2988082973,0.3167155493,529318129,0.0,1.0
AAPL,2001-03-16 00:00:00+00:00,19.62,20.31,18.87,19.0,8398500,0.2977460027,0.3082171924,0.2863642748,0.2883371076,470316470,0.0,1.0
AAPL,2001-03-19 00:00:00+00:00,20.56,20.62,19.5,19.75,6357300,0.3120111017,0.3129216399,0.2959249262,0.2997188355,356009156,0.0,1.0
AAPL,2001-03-20 00:00:00+00:00,19.69,20.94,19.69,20.72,8914400,0.2988082973,0.3177778439,0.2988082973,0.3144392037,499206899,0.0,1.0
AAPL,2001-03-21 00:00:00+00:00,20.12,20.87,19.37,19.78,6631700,0.3053338213,0.3167155493,0.2939520934,0.3001741047,371375571,0.0,1.0
AAPL,2001-03-22 00:00:00+00:00,21.62,21.75,20.19,20.37,12916100,0.3280972772,0.33007011,0.3063961159,0.3091277306,723302323,0.0,1.0
AAPL,2001-03-23 00:00:00+00:00,23.0,23.56,22.0,22.06,16873000,0.3490396566,0.3575380134,0.3338640193,0.3347745576,944888944,0.0,1.0
AAPL,2001-03-26 00:00:00+00:00,21.78,23.75,21.13,23.13,13115200,0.3305253791,0.3604213845,0.3206612149,0.3510124894,734451934,0.0,1.0
AAPL,2001-03-27 00:00:00+00:00,22.87,23.05,21.9,21.94,9711100,0.3470668237,0.3497984384,0.3323464556,0.3329534811,543822143,0.0,1.0
AAPL,2001-03-28 00:00:00+00:00,22.17,22.5,21.5,22.08,10440400,0.3364438777,0.341451838,0.3262762007,0.3350780703,584662984,0.0,1.0
AAPL,2001-03-29 00:00:00+00:00,22.53,23.45,21.5,21.77,10947600,0.3419071071,0.3558686933,0.3262762007,0.3303736228,613066213,0.0,1.0
AAPL,2001-03-30 00:00:00+00:00,22.07,22.72,21.34,22.55,7149100,0.3349263139,0.3447904782,0.3238480988,0.3422106198,400350000,0.0,1.0
AAPL,2001-04-02 00:00:00+00:00,21.59,22.66,21.4,22.09,6087700,0.3276420081,0.3438799399,0.324758637,0.3352298267,340911540,0.0,1.0
AAPL,2001-04-03 00:00:00+00:00,20.24,21.4,20.13,21.36,6583700,0.3071548978,0.324758637,0.3054855777,0.3241516115,368687568,0.0,1.0
AAPL,2001-04-04 00:00:00+00:00,19.5,20.25,18.75,19.76,12240800,0.2959249262,0.3073066542,0.2845431983,0.2998705919,685485485,0.0,1.0
AAPL,2001-04-05 00:00:00+00:00,20.87,22.5,20.0,20.6,7977900,0.3167155493,0.341451838,0.3035127449,0.3126181272,446762846,0.0,1.0
AAPL,2001-04-06 00:00:00+00:00,20.59,21.04,19.9,20.8,5801600,0.3124663708,0.3192954076,0.3019951811,0.3156532546,324889924,0.0,1.0
AAPL,2001-04-09 00:00:00+00:00,20.54,21.34,20.06,20.69,4760400,0.311707589,0.3238480988,0.3044232831,0.3139839346,266582666,0.0,1.0
AAPL,2001-04-10 00:00:00+00:00,22.04,22.7,20.78,20.9,8167400,0.3344710448,0.3444869654,0.3153497419,0.3171708184,457374857,0.0,1.0
AAPL,2001-04-11 00:00:00+00:00,21.8,23.0,21.28,22.98,5966000,0.3308288919,0.3490396566,0.3229375605,0.3487361438,334096334,0.0,1.0
AAPL,2001-04-12 00:00:00+00:00,22.42,23.02,21.15,21.42,5338100,0.340237787,0.3493431693,0.3209647277,0.3250621497,298933898,0.0,1.0
AAPL,2001-04-16 00:00:00+00:00,21.44,22.4,20.86,22.09,5093300,0.3253656625,0.3399342742,0.3165637929,0.3352298267,285225085,0.0,1.0
AAPL,2001-04-17 00:00:00+00:00,20.4,21.21,19.6,21.2,12235700,0.3095829998,0.3218752659,0.29744249,0.3217235095,685199885,0.0,1.0
AAPL,2001-04-18 00:00:00+00:00,22.79,24.08,21.08,21.57,19657900,0.3458527728,0.3654293448,0.3199024331,0.3273384953,1100843500,0.0,1.0
AAPL,2001-04-19 00:00:00+00:00,25.72,25.75,23.6,25.55,33458400,0.3903173899,0.390772659,0.3581450389,0.3877375315,1873672273,0.0,1.0
AAPL,2001-04-20 00:00:00+00:00,25.04,25.63,24.6,24.93,12382200,0.3799979566,0.3889515825,0.3733206762,0.3783286365,693403893,0.0,1.0
AAPL,2001-04-23 00:00:00+00:00,24.25,25.0,24.0,24.34,9670100,0.3680092031,0.3793909311,0.3642152938,0.3693750105,541526141,0.0,1.0
AAPL,2001-04-24 00:00:00+00:00,24.03,24.75,23.51,24.33,6734600,0.3646705629,0.3755970218,0.3567792316,0.3692232541,377137977,0.0,1.0
AAPL,2001-04-25 00:00:00+00:00,24.72,24.86,23.57,24.21,5906800,0.3751417526,0.3772663419,0.3576897698,0.3674021776,330781130,0.0,1.0
AAPL,2001-04-26 00:00:00+00:00,24.69,26.1,24.68,25.17,14280300,0.3746864835,0.396084132,0.3745347271,0.3819707894,799697599,0.0,1.0
AAPL,2001-04-27 00:00:00+00:00,26.2,26.29,24.75,25.2,8089500,0.3976016958,0.3989675031,0.3755970218,0.3824260585,453012453,0.0,1.0
AAPL,2001-04-30 00:00:00+00:00,25.49,27.12,24.87,26.7,8835300,0.3868269933,0.411563282,0.3774180982,0.4051895144,494777294,0.0,1.0
AAPL,2001-05-01 00:00:00+00:00,25.93,26.5,25.2,25.41,7629500,0.3935042737,0.4021543869,0.3824260585,0.3856129423,427252427,0.0,1.0
AAPL,2001-05-02 00:00:00+00:00,26.59,26.7,25.76,26.34,6580800,0.4035201943,0.4051895144,0.3909244154,0.399726285,368525168,0.0,1.0
AAPL,2001-05-03 00:00:00+00:00,24.96,26.25,24.73,25.97,5384700,0.3787839056,0.3983604776,0.375293509,0.3941112992,301543501,0.0,1.0
AAPL,2001-05-04 00:00:00+00:00,25.75,25.85,23.96,24.24,5018800,0.390772659,0.3922902227,0.3636082683,0.3678574468,281053081,0.0,1.0
AAPL,2001-05-07 00:00:00+00:00,24.96,25.76,24.84,25.62,4938400,0.3787839056,0.3909244154,0.3769628291,0.3887998262,276550676,0.0,1.0
AAPL,2001-05-08 00:00:00+00:00,24.57,25.45,23.95,25.35,5632800,0.3728654071,0.3862199678,0.363456512,0.3847024041,315437115,0.0,1.0
AAPL,2001-05-09 00:00:00+00:00,23.98,24.55,23.67,24.14,5801600,0.3639117811,0.3725618943,0.3592073335,0.366339883,324889924,0.0,1.0
AAPL,2001-05-10 00:00:00+00:00,23.0,24.5,22.95,24.21,5160300,0.3490396566,0.3718031124,0.3482808747,0.3674021776,288977088,0.0,1.0
AAPL,2001-05-11 00:00:00+00:00,22.85,23.49,22.76,23.01,3625800,0.346763311,0.3564757188,0.3453975036,0.349191413,203045003,0.0,1.0
AAPL,2001-05-14 00:00:00+00:00,23.29,23.68,22.75,22.89,5521800,0.3534405914,0.3593590899,0.3452457473,0.3473703365,309221109,0.0,1.0
AAPL,2001-05-15 00:00:00+00:00,23.18,25.5,23.04,23.37,4232600,0.3517712713,0.3869787497,0.3496466821,0.3546546424,237025837,0.0,1.0
AAPL,2001-05-16 00:00:00+00:00,24.1,24.5,22.85,23.26,5755900,0.3657328575,0.3718031124,0.346763311,0.3529853223,322330722,0.0,1.0
AAPL,2001-05-17 00:00:00+00:00,23.55,24.33,23.25,24.23,5930700,0.3573862571,0.3692232541,0.3528335659,0.3677056904,332119532,0.0,1.0
AAPL,2001-05-18 00:00:00+00:00,23.53,23.64,23.12,23.36,2840200,0.3570827443,0.3587520644,0.3508607331,0.354502886,159051359,0.0,1.0
AAPL,2001-05-21 00:00:00+00:00,23.56,23.91,23.05,23.63,8232100,0.3575380134,0.3628494865,0.3497984384,0.358600308,460998060,0.0,1.0
AAPL,2001-05-22 00:00:00+00:00,23.5,24.13,23.4,24.0,7373500,0.3566274752,0.3661881267,0.3551099115,0.3642152938,412916412,0.0,1.0
AAPL,2001-05-23 00:00:00+00:00,23.23,23.75,22.86,23.75,5018600,0.3525300531,0.3604213845,0.3469150674,0.3604213845,281041881,0.0,1.0
AAPL,2001-05-24 00:00:00+00:00,23.2,23.3,22.62,23.29,4852800,0.352074784,0.3535923478,0.3432729144,0.3534405914,271757071,0.0,1.0
AAPL,2001-05-25 00:00:00+00:00,22.76,23.29,22.5,23.2,2834700,0.3453975036,0.3534405914,0.341451838,0.352074784,158743358,0.0,1.0
AAPL,2001-05-29 00:00:00+00:00,21.47,22.5,20.81,22.32,9214100,0.3258209316,0.341451838,0.315805011,0.3387202233,515990115,0.0,1.0
AAPL,2001-05-30 00:00:00+00:00,19.78,20.76,19.3,20.76,13876400,0.3001741047,0.3150462292,0.2928897988,0.3150462292,777079177,0.0,1.0
AAPL,2001-05-31 00:00:00+00:00,19.95,20.24,19.49,19.8,7908800,0.302753963,0.3071548978,0.2957731699,0.3004776174,442893242,0.0,1.0
AAPL,2001-06-01 00:00:00+00:00,20.89,21.09,19.98,20.13,8144200,0.317019062,0.3200541894,0.3032092321,0.3054855777,456075656,0.0,1.0
AAPL,2001-06-04 00:00:00+00:00,20.66,21.11,20.46,21.08,5034300,0.3135286654,0.3203577022,0.310493538,0.3199024331,281921081,0.0,1.0
AAPL,2001-06-05 00:00:00+00:00,20.94,21.1,20.35,20.8,8424900,0.3177778439,0.3202059458,0.3088242179,0.3156532546,471794871,0.0,1.0
AAPL,2001-06-06 00:00:00+00:00,20.73,20.93,20.33,20.93,3985300,0.31459096,0.3176260875,0.3085207051,0.3176260875,223177023,0.0,1.0
AAPL,2001-06-07 00:00:00+00:00,21.66,21.7,20.45,20.71,5806800,0.3287043027,0.3293113282,0.3103417816,0.3142874473,325181125,0.0,1.0
AAPL,2001-06-08 00:00:00+00:00,21.32,21.65,20.71,21.65,6118300,0.323544586,0.3285525463,0.3142874473,0.3285525463,342625142,0.0,1.0
AAPL,2001-06-11 00:00:00+00:00,20.04,21.07,19.95,21.05,5250000,0.3041197703,0.3197506767,0.302753963,0.319447164,294000294,0.0,1.0
AAPL,2001-06-12 00:00:00+00:00,20.31,20.69,19.76,19.77,5424900,0.3082171924,0.3139839346,0.2998705919,0.3000223483,303794703,0.0,1.0
AAPL,2001-06-13 00:00:00+00:00,20.47,21.73,20.06,21.42,9133700,0.3106452944,0.3297665973,0.3044232831,0.3250621497,511487711,0.0,1.0
AAPL,2001-06-14 00:00:00+00:00,19.88,20.45,19.77,20.04,5309800,0.3016916684,0.3103417816,0.3000223483,0.3041197703,297349097,0.0,1.0
AAPL,2001-06-15 00:00:00+00:00,20.44,20.75,19.35,20.1,8118300,0.3101900252,0.3148944728,0.2936485806,0.3050303086,454625254,0.0,1.0
AAPL,2001-06-18 00:00:00+00:00,20.33,20.85,20.0,20.41,6177000,0.3085207051,0.3164120365,0.3035127449,0.3097347561,345912345,0.0,1.0
AAPL,2001-06-19 00:00:00+00:00,20.19,21.4,20.01,20.85,5733700,0.3063961159,0.324758637,0.3036645012,0.3164120365,321087521,0.0,1.0
AAPL,2001-06-20 00:00:00+00:00,21.67,21.85,19.98,20.0,7707500,0.328856059,0.3315876738,0.3032092321,0.3035127449,431620431,0.0,1.0
AAPL,2001-06-21 00:00:00+00:00,22.49,23.0,21.1,21.55,6095200,0.3413000816,0.3490396566,0.3202059458,0.3270349826,341331541,0.0,1.0
AAPL,2001-06-22 00:00:00+00:00,22.26,23.0,21.76,22.48,5107600,0.337809685,0.3490396566,0.3302218664,0.3411483252,286025886,0.0,1.0
AAPL,2001-06-25 00:00:00+00:00,23.99,24.0,22.45,22.5,7849100,0.3640635375,0.3642152938,0.3406930561,0.341451838,439550039,0.0,1.0
AAPL,2001-06-26 00:00:00+00:00,23.75,23.77,23.01,23.34,4871100,0.3604213845,0.3607248973,0.349191413,0.3541993732,272781872,0.0,1.0
AAPL,2001-06-27 00:00:00+00:00,23.34,24.0,22.5,23.83,6680900,0.3541993732,0.3642152938,0.341451838,0.3616354355,374130774,0.0,1.0
AAPL,2001-06-28 00:00:00+00:00,23.54,23.91,22.94,23.05,6221600,0.3572345007,0.3628494865,0.3481291183,0.3497984384,348409948,0.0,1.0
AAPL,2001-06-29 00:00:00+00:00,23.25,25.1,23.2,23.66,9203400,0.3528335659,0.3809084948,0.352074784,0.3590555772,515390915,0.0,1.0
AAPL,2001-07-02 00:00:00+00:00,23.9,24.23,23.14,23.64,4108000,0.3626977301,0.3677056904,0.3511642458,0.3587520644,230048230,0.0,1.0
AAPL,2001-07-03 00:00:00+00:00,23.84,24.18,23.5,23.51,2009700,0.3617871919,0.3669469085,0.3566274752,0.3567792316,112543312,0.0,1.0
AAPL,2001-07-05 00:00:00+00:00,23.19,23.77,23.01,23.6,2719500,0.3519230277,0.3607248973,0.349191413,0.3581450389,152292152,0.0,1.0
AAPL,2001-07-06 00:00:00+00:00,22.03,22.96,21.72,22.76,5409300,0.3343192885,0.3484326311,0.3296148409,0.3453975036,302921102,0.0,1.0
AAPL,2001-07-09 00:00:00+00:00,22.7,23.0,21.68,22.09,6026200,0.3444869654,0.3490396566,0.3290078154,0.3352298267,337467537,0.0,1.0
AAPL,2001-07-10 00:00:00+00:00,21.14,23.07,20.84,22.95,7058400,0.3208129713,0.3501019512,0.3162602801,0.3482808747,395270795,0.0,1.0
AAPL,2001-07-11 00:00:00+00:00,22.54,22.55,21.0,21.03,8401900,0.3420588634,0.3422106198,0.3186883821,0.3191436512,470506870,0.0,1.0
AAPL,2001-07-12 00:00:00+00:00,24.36,24.81,23.3,23.3,10978600,0.3696785232,0.37650756,0.3535923478,0.3535923478,614802214,0.0,1.0
AAPL,2001-07-13 00:00:00+00:00,24.85,25.01,23.84,24.13,8120400,0.3771145855,0.3795426874,0.3617871919,0.3661881267,454742854,0.0,1.0
AAPL,2001-07-16 00:00:00+00:00,23.96,25.1,23.91,24.88,4976200,0.3636082683,0.3809084948,0.3628494865,0.3775698546,278667478,0.0,1.0
AAPL,2001-07-17 00:00:00+00:00,25.1,25.22,23.01,23.98,11568400,0.3809084948,0.3827295713,0.349191413,0.3639117811,647831047,0.0,1.0
AAPL,2001-07-18 00:00:00+00:00,20.79,22.78,20.42,21.78,20303800,0.3155014983,0.3457010164,0.3098865125,0.3305253791,1137013937,0.0,1.0
AAPL,2001-07-19 00:00:00+00:00,19.96,21.42,19.75,21.23,15377500,0.3029057194,0.3250621497,0.2997188355,0.3221787787,861140861,0.0,1.0
AAPL,2001-07-20 00:00:00+00:00,19.98,20.06,19.49,19.7,7939000,0.3032092321,0.3044232831,0.2957731699,0.2989600537,444584444,0.0,1.0
AAPL,2001-07-23 00:00:00+00:00,19.54,20.5,19.51,20.09,4310000,0.2965319517,0.3111005635,0.2960766826,0.3048785522,241360241,0.0,1.0
AAPL,2001-07-24 00:00:00+00:00,19.09,19.92,18.73,19.39,6221000,0.289702915,0.3022986939,0.2842396856,0.2942556061,348376348,0.0,1.0
AAPL,2001-07-25 00:00:00+00:00,18.47,19.3,17.97,19.12,7926400,0.2802940199,0.2928897988,0.2727062013,0.2901581841,443878843,0.0,1.0
AAPL,2001-07-26 00:00:00+00:00,18.59,18.8,17.85,18.48,6591800,0.2821150963,0.2853019802,0.2708851248,0.2804457762,369141169,0.0,1.0
AAPL,2001-07-27 00:00:00+00:00,18.96,19.25,18.5,18.75,5966700,0.2877300821,0.2921310169,0.280749289,0.2845431983,334135534,0.0,1.0
AAPL,2001-07-30 00:00:00+00:00,18.93,19.36,18.51,19.12,4345700,0.287274813,0.293800337,0.2809010454,0.2901581841,243359443,0.0,1.0
AAPL,2001-07-31 00:00:00+00:00,18.79,19.42,18.51,19.27,4196900,0.2851502238,0.2947108753,0.2809010454,0.2924345297,235026635,0.0,1.0
AAPL,2001-08-01 00:00:00+00:00,19.06,19.78,18.95,19.01,5431000,0.2892476458,0.3001741047,0.2875783257,0.288488864,304136304,0.0,1.0
AAPL,2001-08-02 00:00:00+00:00,19.82,19.87,19.26,19.65,4501600,0.3007811301,0.301539912,0.2922827733,0.2982012718,252089852,0.0,1.0
AAPL,2001-08-03 00:00:00+00:00,19.5,19.9,19.0,19.89,3322400,0.2959249262,0.3019951811,0.2883371076,0.3018434248,186054586,0.0,1.0
AAPL,2001-08-06 00:00:00+00:00,19.13,19.66,19.0,19.04,1779500,0.2903099405,0.2983530282,0.2883371076,0.2889441331,99652099,0.0,1.0
AAPL,2001-08-07 00:00:00+00:00,19.25,19.67,18.98,19.33,3009800,0.2921310169,0.2985047846,0.2880335949,0.2933450679,168548968,0.0,1.0
AAPL,2001-08-08 00:00:00+00:00,18.9,19.7,18.54,19.26,4931600,0.2868195439,0.2989600537,0.2813563145,0.2922827733,276169876,0.0,1.0
AAPL,2001-08-09 00:00:00+00:00,19.05,19.15,18.72,18.96,3583300,0.2890958895,0.2906134532,0.2840879292,0.2877300821,200665000,0.0,1.0
AAPL,2001-08-10 00:00:00+00:00,19.02,19.32,18.59,19.04,3338600,0.2886406204,0.2931933115,0.2821150963,0.2889441331,186961786,0.0,1.0
AAPL,2001-08-13 00:00:00+00:00,19.09,19.33,18.76,19.1,2642800,0.289702915,0.2933450679,0.2846949547,0.2898546713,147996947,0.0,1.0
AAPL,2001-08-14 00:00:00+00:00,18.73,19.36,18.67,19.2,4088400,0.2842396856,0.293800337,0.2833291473,0.2913722351,228950628,0.0,1.0
AAPL,2001-08-15 00:00:00+00:00,18.44,18.94,18.2,18.76,5165700,0.2798387508,0.2874265694,0.2761965978,0.2846949547,289279489,0.0,1.0
AAPL,2001-08-16 00:00:00+00:00,18.65,18.75,17.97,18.27,5144500,0.2830256346,0.2845431983,0.2727062013,0.2772588924,288092288,0.0,1.0
AAPL,2001-08-17 00:00:00+00:00,18.07,18.45,17.99,18.0,3721900,0.274223765,0.2799905071,0.273009714,0.2731614704,208426608,0.0,1.0
AAPL,2001-08-20 00:00:00+00:00,18.12,18.23,17.81,18.14,4505400,0.2749825468,0.2766518669,0.2702780993,0.2752860596,252302652,0.0,1.0
AAPL,2001-08-21 00:00:00+00:00,17.92,18.14,17.7,18.14,3316100,0.2719474194,0.2752860596,0.2686087792,0.2752860596,185701785,0.0,1.0
AAPL,2001-08-22 00:00:00+00:00,18.21,18.25,17.61,17.94,3106700,0.2763483542,0.2769553797,0.2672429718,0.2722509321,173975373,0.0,1.0
AAPL,2001-08-23 00:00:00+00:00,17.81,18.34,17.58,18.2,3876400,0.2702780993,0.278321187,0.2667877027,0.2761965978,217078617,0.0,1.0
AAPL,2001-08-24 00:00:00+00:00,18.57,18.62,17.65,18.0,5184500,0.2818115836,0.2825703655,0.2678499973,0.2731614704,290332290,0.0,1.0
AAPL,2001-08-27 00:00:00+00:00,18.92,19.3,18.16,18.6,3136500,0.2871230566,0.2928897988,0.2755895723,0.2822668527,175644175,0.0,1.0
AAPL,2001-08-28 00:00:00+00:00,18.4,19.14,18.4,18.9,3066700,0.2792317253,0.2904616968,0.2792317253,0.2868195439,171735371,0.0,1.0
AAPL,2001-08-29 00:00:00+00:00,17.83,18.83,17.83,18.44,4285200,0.270581612,0.2857572493,0.270581612,0.2798387508,239971439,0.0,1.0
AAPL,2001-08-30 00:00:00+00:00,17.83,18.18,17.28,17.74,6583800,0.270581612,0.2758930851,0.2622350116,0.2692158047,368693168,0.0,1.0
AAPL,2001-08-31 00:00:00+00:00,18.55,18.6,17.65,17.73,3873300,0.2815080709,0.2822668527,0.2678499973,0.2690640483,216905016,0.0,1.0
AAPL,2001-09-04 00:00:00+00:00,18.25,19.08,18.18,18.5,6218100,0.2769553797,0.2895511586,0.2758930851,0.280749289,348213948,0.0,1.0
AAPL,2001-09-05 00:00:00+00:00,18.55,18.95,18.12,18.24,6429600,0.2815080709,0.2875783257,0.2749825468,0.2768036233,360057960,0.0,1.0
AAPL,2001-09-06 00:00:00+00:00,17.72,18.93,17.65,18.4,5042300,0.2689122919,0.287274813,0.2678499973,0.2792317253,282369082,0.0,1.0
AAPL,2001-09-07 00:00:00+00:00,17.28,18.1,17.2,17.5,4318400,0.2622350116,0.2746790341,0.2610209606,0.2655736517,241830641,0.0,1.0
AAPL,2001-09-10 00:00:00+00:00,17.37,17.5,16.92,17.0,5515100,0.2636008189,0.2655736517,0.2567717821,0.2579858331,308845908,0.0,1.0
AAPL,2001-09-17 00:00:00+00:00,16.99,17.07,15.73,16.0,8178700,0.2578340768,0.2590481277,0.2387127738,0.2428101959,458007658,0.0,1.0
AAPL,2001-09-18 00:00:00+00:00,16.28,17.72,16.17,16.9,5841100,0.2470593743,0.2689122919,0.2453900542,0.2564682694,327101927,0.0,1.0
AAPL,2001-09-19 00:00:00+00:00,17.02,17.1,15.6,16.5,6666400,0.2582893459,0.2595033968,0.236739941,0.2503980145,373318773,0.0,1.0
AAPL,2001-09-20 00:00:00+00:00,15.68,16.95,15.5,16.29,7342400,0.237953992,0.2572270513,0.2352223773,0.2472111307,411174811,0.0,1.0
AAPL,2001-09-21 00:00:00+00:00,15.73,16.25,14.68,14.8,10187800,0.2387127738,0.2466041052,0.2227783547,0.2245994312,570517370,0.0,1.0
AAPL,2001-09-24 00:00:00+00:00,16.45,16.84,15.95,16.11,5259600,0.2496392326,0.2555577312,0.242051414,0.244479516,294537894,0.0,1.0
AAPL,2001-09-25 00:00:00+00:00,15.54,16.22,15.35,16.14,6685800,0.2358294028,0.2461488361,0.2329460317,0.2449347851,374405174,0.0,1.0
AAPL,2001-09-26 00:00:00+00:00,15.15,15.89,14.93,15.81,8817800,0.2299109042,0.2411408758,0.226572264,0.2399268248,493797293,0.0,1.0
